timestamp_utc,price_eur_mwh,prediction,residual,forecast_q10,forecast_q50,forecast_q90
2023-01-10 11:00:00+00:00,141.22,175.91250610351562,-34.692506103515626,,,
2023-01-10 12:00:00+00:00,141.68,170.6872100830078,-29.007210083007806,,,
2023-01-10 13:00:00+00:00,145.41,169.29429626464844,-23.88429626464844,,,
2023-01-10 14:00:00+00:00,145.92,181.55532836914065,-35.635328369140666,,,
2023-01-10 15:00:00+00:00,140.5,181.7950592041016,-41.29505920410159,,,
2023-01-10 16:00:00+00:00,146.34,188.78363037109372,-42.44363037109372,,,
2023-01-10 17:00:00+00:00,140.45,168.5502471923828,-28.100247192382824,,,
2023-01-10 18:00:00+00:00,124.44,152.9921875,-28.552187500000002,,,
2023-01-10 19:00:00+00:00,106.15,121.88664245605467,-15.736642456054668,,,
2023-01-10 20:00:00+00:00,86.53,100.71319580078124,-14.183195800781235,,,
2023-01-10 21:00:00+00:00,81.3,83.18856811523438,-1.8885681152343778,,,
2023-01-10 22:00:00+00:00,42.96,65.17280578613281,-22.21280578613281,,,
2023-01-10 23:00:00+00:00,5.0,47.23677444458008,-42.23677444458008,,,
2023-01-11 00:00:00+00:00,0.16,46.29533767700195,-46.13533767700196,,,
2023-01-11 01:00:00+00:00,0.08,50.33867263793945,-50.258672637939455,,,
2023-01-11 02:00:00+00:00,0.01,51.88288497924805,-51.87288497924805,,,
2023-01-11 03:00:00+00:00,0.04,56.41568374633789,-56.37568374633789,,,
2023-01-11 04:00:00+00:00,2.75,75.12249755859375,-72.37249755859375,,,
2023-01-11 05:00:00+00:00,57.88,89.65791320800781,-31.77791320800781,,,
2023-01-11 06:00:00+00:00,91.11,121.20436096191406,-30.094360961914063,,,
2023-01-11 07:00:00+00:00,127.44,150.40525817871094,-22.96525817871094,,,
2023-01-11 08:00:00+00:00,129.74,158.98268127441406,-29.242681274414053,,,
2023-01-11 09:00:00+00:00,131.71,155.9183349609375,-24.208334960937492,,,
2023-01-11 10:00:00+00:00,130.02,147.1257781982422,-17.105778198242177,,,
2023-01-11 11:00:00+00:00,117.47,147.37509155273438,-29.905091552734376,,,
2023-01-11 12:00:00+00:00,110.54,146.36636352539062,-35.82636352539062,,,
2023-01-11 13:00:00+00:00,115.74,147.56320190429688,-31.82320190429688,,,
2023-01-11 14:00:00+00:00,117.7,151.3816680908203,-33.68166809082031,,,
2023-01-11 15:00:00+00:00,119.2,161.56402587890625,-42.36402587890625,,,
2023-01-11 16:00:00+00:00,132.39,161.59629821777344,-29.20629821777345,,,
2023-01-11 17:00:00+00:00,132.88,155.7403564453125,-22.860356445312505,,,
2023-01-11 18:00:00+00:00,127.8,141.03848266601562,-13.238482666015628,,,
2023-01-11 19:00:00+00:00,114.56,103.51586151123048,11.04413848876952,,,
2023-01-11 20:00:00+00:00,93.47,105.46835327148438,-11.998353271484376,,,
2023-01-11 21:00:00+00:00,91.71,81.35897827148438,10.351021728515619,,,
2023-01-11 22:00:00+00:00,68.54,56.05324935913086,12.486750640869147,,,
2023-01-11 23:00:00+00:00,19.88,34.12615203857422,-14.24615203857422,,,
2023-01-12 00:00:00+00:00,5.55,30.05398368835449,-24.503983688354488,,,
2023-01-12 01:00:00+00:00,4.69,28.050256729125977,-23.360256729125975,,,
2023-01-12 02:00:00+00:00,0.1,32.568687438964844,-32.46868743896484,,,
2023-01-12 03:00:00+00:00,2.03,41.96064376831055,-39.930643768310546,,,
2023-01-12 04:00:00+00:00,24.94,55.85548782348633,-30.915487823486327,,,
2023-01-12 05:00:00+00:00,85.72,79.44091796875,6.279082031249999,,,
2023-01-12 06:00:00+00:00,111.55,112.592041015625,-1.0420410156250028,,,
2023-01-12 07:00:00+00:00,106.83,132.67698669433594,-25.84698669433594,,,
2023-01-12 08:00:00+00:00,97.83,115.05039978027344,-17.22039978027344,,,
2023-01-12 09:00:00+00:00,84.74,102.68282318115234,-17.94282318115235,,,
