timestamp_utc,price_eur_mwh,prediction,fold,residual,forecast_q10,forecast_q50,forecast_q90
2024-08-17 00:00:00+00:00,103.13,109.4846649169922,fold_2,-6.354664916992206,79.6163408660889,99.5589959716797,118.86733471298221
2024-08-17 01:00:00+00:00,101.82,108.24351501464844,fold_2,-6.423515014648444,78.37519096374513,98.31784606933593,117.62618481063845
2024-08-17 02:00:00+00:00,110.59,105.82540130615234,fold_2,4.76459869384766,75.95707725524903,95.89973236083983,115.20807110214236
2024-08-17 03:00:00+00:00,110.84,105.5708999633789,fold_2,5.269100036621097,75.7025759124756,95.6452310180664,114.95356975936892
2024-08-17 04:00:00+00:00,106.7,120.99918365478516,fold_2,-14.299183654785153,91.13085960388185,111.07351470947265,130.38185345077517
2024-08-17 05:00:00+00:00,103.97,124.41789245605467,fold_2,-20.447892456054674,94.54956840515138,114.49222351074218,133.8005622520447
2024-08-17 06:00:00+00:00,103.43,114.1987533569336,fold_2,-10.768753356933587,84.33042930603028,104.27308441162108,123.5814231529236
2024-08-17 07:00:00+00:00,84.0,97.17790985107422,fold_2,-13.177909851074219,67.30958580017091,87.25224090576171,106.56057964706423
2024-08-17 08:00:00+00:00,69.49,89.6893081665039,fold_2,-20.19930816650391,59.8209841156006,79.7636392211914,99.07197796249392
2024-08-17 09:00:00+00:00,54.28,70.68345642089844,fold_2,-16.403456420898436,40.81513236999513,60.757787475585936,80.06612621688845
2024-08-17 10:00:00+00:00,46.93,63.57150650024414,fold_2,-16.64150650024414,33.70318244934084,53.64583755493164,72.95417629623415
2024-08-17 11:00:00+00:00,40.71,55.20539093017578,fold_2,-14.49539093017578,25.337066879272477,45.27972198486328,64.58806072616579
2024-08-17 12:00:00+00:00,39.43,53.9441032409668,fold_2,-14.514103240966797,24.075779190063493,44.018434295654295,63.326773036956816
2024-08-17 13:00:00+00:00,39.56,64.85152435302734,fold_2,-25.29152435302734,34.98320030212404,54.92585540771484,74.23419414901736
2024-08-17 14:00:00+00:00,59.09,84.07843780517578,fold_2,-24.988437805175778,54.21011375427248,74.15276885986327,93.46110760116579
2024-08-17 15:00:00+00:00,88.4,95.8012924194336,fold_2,-7.401292419433588,65.93296836853028,85.87562347412108,105.1839622154236
2024-08-17 16:00:00+00:00,119.68,133.70608520507812,fold_2,-14.026085205078118,103.83776115417481,123.78041625976562,143.08875500106814
2024-08-17 17:00:00+00:00,140.56,202.08067321777344,fold_2,-61.520673217773435,172.21234916687013,192.15500427246093,211.46334301376345
2024-08-17 18:00:00+00:00,149.18,209.35552978515625,fold_2,-60.17552978515624,179.48720573425294,199.42986083984374,218.73819958114626
2024-08-17 19:00:00+00:00,126.98,170.5176544189453,fold_2,-43.53765441894531,140.649330368042,160.5919854736328,179.90032421493532
2024-08-17 20:00:00+00:00,116.7,138.86575317382812,fold_2,-22.165753173828122,108.99742912292481,128.94008422851562,148.24842296981814
2024-08-17 21:00:00+00:00,105.82,122.29931640625,fold_2,-16.479316406250007,92.43099235534669,112.37364746093749,131.68198620224
2024-08-17 22:00:00+00:00,111.82,113.89820098876952,fold_2,-2.078200988769524,83.98108500671385,103.75514402389526,123.28087078475953
2024-08-17 23:00:00+00:00,112.8,112.1950454711914,fold_2,0.6049545288085909,82.27792948913574,102.05198850631714,121.57771526718142
2024-08-18 00:00:00+00:00,106.17,108.05315399169922,fold_2,-1.883153991699217,78.13603800964356,97.91009702682496,117.43582378768923
2024-08-18 01:00:00+00:00,106.22,106.02093505859376,fold_2,0.19906494140623465,76.1038190765381,95.8778780937195,115.40360485458378
2024-08-18 02:00:00+00:00,104.75,106.88114166259766,fold_2,-2.1311416625976562,76.964025680542,96.7380846977234,116.26381145858767
2024-08-18 03:00:00+00:00,104.97,106.92166900634766,fold_2,-1.9516690063476574,77.004553024292,96.7786120414734,116.30433880233767
2024-08-18 04:00:00+00:00,99.53,102.8410415649414,fold_2,-3.311041564941405,72.92392558288574,92.69798460006714,112.22371136093142
2024-08-18 05:00:00+00:00,95.2,100.26969909667967,fold_2,-5.0696990966796704,70.35258311462401,90.12664213180541,109.65236889266968
2024-08-18 06:00:00+00:00,88.2,98.0553207397461,fold_2,-9.855320739746091,68.13820475769043,87.91226377487183,107.4379905357361
2024-08-18 07:00:00+00:00,82.32,97.37156677246094,fold_2,-15.051566772460944,67.45445079040528,87.22850980758668,106.75423656845095
